target_id	length	eff_length	est_counts	tpm
CPERKG00000008687.1	3408	3191.91	321.497	1.21314
CPERKG00000008688.1	1175	958.907	2118	26.6031
CPERKG00000008689.1	3428	3211.91	9276	34.7841
CPERKG00000008690.1	1623	1406.91	1783	15.264
CPERKG00000008691.1	3297	3080.91	398	1.55592
CPERKG00000008692.1	2204	1987.91	3189	19.3216
CPERKG00000008693.1	2528	2311.91	2141	11.154
CPERKG00000008694.1	3006	2789.91	1730	7.46861
CPERKG00000008695.1	2012	1795.91	1018	6.82728
CPERKG00000008696.1	576	363.778	58	1.92033
CPERKG00000008697.1	5433	5216.91	480	1.10818
CPERKG00000008698.1	1074	857.907	5858	82.2418
CPERKG00000008699.1	1809	1592.91	1607	12.1509
CPERKG00000008700.1	7606	7389.91	1224	1.99492
CPERKG00000008701.1	929	712.907	55	0.929209
CPERKG00000008702.1	672	456.892	660	17.3986
CPERKG00000008703.1	1443	1226.91	650	6.38095
CPERKG00000008704.1	749	533.087	2431	54.9251
CPERKG00000008705.1	1059	842.907	5471	78.1755
CPERKG00000008706.1	454	250.047	171	8.23679
CPERKG00000008707.1	5312	5095.91	1909	4.51199
CPERKG00000008708.1	684	468.845	526	13.5126
CPERKG00000008709.1	2709	2492.91	681	3.29022
CPERKG00000008710.1	213	63.7089	241	45.5618
CPERKG00000008711.1	681	465.892	672	17.3727
CPERKG00000008712.1	3393	3176.91	1029	3.90117
CPERKG00000008713.1	1067	850.907	8213	116.253
CPERKG00000008714.1	1965	1748.91	1239	8.53273
CPERKG00000008715.1	390	193.734	5074	315.449
CPERKG00000008716.1	1625	1408.91	575	4.91552
CPERKG00000008717.1	4764	4547.91	553	1.46453
CPERKG00000008718.1	1425	1208.91	729	7.26304
CPERKG00000008719.1	1122	905.907	2377	31.6031
CPERKG00000008720.1	387	191.085	19770	1246.13
CPERKG00000008721.1	291	115.497	2797	291.679
CPERKG00000008722.1	1806	1589.91	11	0.0833306
CPERKG00000008723.1	4884	4667.91	758	1.95583
CPERKG00000008724.1	1020	803.907	585	8.76463
CPERKG00000008725.1	13013	12796.9	1457.3	1.3716
CPERKG00000008726.1	2657	2440.91	236.703	1.16798
CPERKG00000008727.1	2157	1940.91	24	0.148933
CPERKG00000008728.1	1128	911.907	1274	16.8268
CPERKG00000008729.1	1281	1064.91	324	3.66452
CPERKG00000008730.1	348	158.542	620	47.1011
CPERKG00000008731.1	1874	1657.91	242.452	1.76137
CPERKG00000008732.1	906	689.907	310.548	5.42152
CPERKG00000008733.1	1161	944.907	2271	28.9475
CPERKG00000008734.1	2697	2480.91	254	1.23312
CPERKG00000008735.1	1671	1454.91	16.8569	0.139549
CPERKG00000008736.1	318	135.533	1399.11	124.334
CPERKG00000008737.1	827	610.969	109156	2151.84
CPERKG00000008738.1	3562	3345.91	78.3672	0.282101
CPERKG00000008739.1	1335	1118.91	227.871	2.45289
CPERKG00000008740.1	3579	3362.91	802	2.87239
CPERKG00000008741.1	1316	1099.91	840	9.19828
CPERKG00000008742.1	1528	1311.91	582	5.34322
CPERKG00000008743.1	1295	1078.91	10143	113.231
CPERKG00000008744.1	850	633.907	1822.21	34.6224
CPERKG00000008744.2	820	603.969	3216.89	64.1512
CPERKG00000008744.3	835	618.969	8744.9	170.165
CPERKG00000008745.1	1872	1655.91	1410	10.2557
CPERKG00000008746.1	4716	4499.91	2940.11	7.86944
CPERKG00000008747.1	2610	2393.91	673.89	3.39051
CPERKG00000008748.1	1040	823.907	1351.77	19.761
CPERKG00000008749.1	1562	1345.91	4003	35.8223
CPERKG00000008750.1	1897	1680.91	108	0.773862
CPERKG00000008751.1	2886	2669.91	1897	8.55765
CPERKG00000008752.1	1884	1667.91	2685	19.389
CPERKG00000008753.1	776	560.087	1354	29.117
CPERKG00000008754.1	6972	6755.91	6325	11.2761
CPERKG00000008755.1	4692	4475.91	604	1.62532
CPERKG00000008756.1	3202	2985.91	2430.35	9.80337
CPERKG00000008757.1	1665	1448.91	468.655	3.8958
CPERKG00000008758.1	2300	2083.91	224	1.29465
CPERKG00000008759.1	2391	2174.91	1105.11	6.11994
CPERKG00000008760.1	3656	3439.91	1098	3.84449
CPERKG00000008761.1	4956	4739.91	851	2.16244
CPERKG00000008762.1	2052	1835.91	545	3.57544
CPERKG00000008763.1	2402	2185.91	266	1.46566
CPERKG00000008764.1	5544	5327.91	137	0.309704
CPERKG00000008765.1	4447	4230.91	582	1.65681
CPERKG00000008766.1	2055	1838.91	410	2.68539
CPERKG00000008767.1	1953	1736.91	571	3.95952
CPERKG00000008768.1	3916	3699.91	3.04854	0.00992394
CPERKG00000008769.1	1573	1356.91	44.9515	0.399004
CPERKG00000008770.1	1913	1696.91	87	0.617511
CPERKG00000008771.1	2856	2639.91	204	0.930733
CPERKG00000008772.1	1587	1370.91	1665	14.6282
CPERKG00000008773.1	1071	854.907	257.472	3.62739
CPERKG00000008774.1	1533	1316.91	340	3.10962
CPERKG00000008775.1	1020	803.907	1630	24.4211
CPERKG00000008776.1	2871	2654.91	2776	12.5937
CPERKG00000008777.1	729	513.401	0	0
CPERKG00000008778.1	1686	1469.91	1590	13.0284
CPERKG00000008779.1	2484	2267.91	2506	13.3088
CPERKG00000008780.1	4340	4123.91	1811	5.28924
CPERKG00000008781.1	1293	1076.91	16	0.178947
CPERKG00000008782.1	954	737.907	91.8784	1.49967
CPERKG00000008783.1	5392	5175.91	2624.54	6.1073
CPERKG00000008784.1	399	201.635	2	0.119467
CPERKG00000008785.1	7014	6797.91	53.4549	0.09471
CPERKG00000008786.1	720	504.503	4782.29	114.171
CPERKG00000008787.1	1584	1367.91	874.378	7.69886
CPERKG00000008788.1	270	100.117	1477	177.687
CPERKG00000008789.1	270	100.117	851.065	102.385
CPERKG00000008790.1	819	602.969	1200.67	23.9834
CPERKG00000008791.1	417	217.276	31	1.71844
CPERKG00000008792.1	3426	3209.91	97.6672	0.366471
CPERKG00000008793.1	3295	3078.91	69862	273.293
CPERKG00000008794.1	696	480.751	43.4843	1.08942
CPERKG00000008795.1	1575	1358.91	2516.17	22.3015
CPERKG00000008796.1	1137	920.907	571.246	7.4712
CPERKG00000008797.1	543	332.096	3476	126.066
CPERKG00000008798.1	1527	1310.91	1321.53	12.1419
CPERKG00000008799.1	3993	3776.91	3793.62	12.0976
CPERKG00000008800.1	2169	1952.91	51706	318.891
CPERKG00000008801.1	2294	2077.91	11426.9	66.2349
CPERKG00000008802.1	7683	7466.91	12632	20.3758
CPERKG00000008803.1	3297	3080.91	1266.46	4.95105
CPERKG00000008804.1	1413	1196.91	2449	24.644
CPERKG00000008805.1	27666	27449.9	4308	1.89025
CPERKG00000008806.1	969	752.907	977.215	15.6326
CPERKG00000008807.1	8528	8311.91	6905	10.0057
CPERKG00000008808.1	2343	2126.91	2317	13.1208
CPERKG00000008809.1	1902	1685.91	1234	8.81587
CPERKG00000008810.1	1397	1180.91	16342	166.676
CPERKG00000008811.1	957	740.907	2507	40.7544
CPERKG00000008812.1	4590	4373.91	2209	6.08289
CPERKG00000008813.1	954	737.907	1269	20.713
CPERKG00000008814.1	402	204.332	21	1.23785
CPERKG00000008815.1	1838	1621.91	6103	45.3212
CPERKG00000008816.1	759	543.087	1120	24.8389
CPERKG00000008817.1	225	71.4105	454	76.5733
CPERKG00000008818.1	1148	931.907	1022	13.2088
CPERKG00000008819.1	1614	1397.91	31287	269.569
CPERKG00000008820.1	1086	869.907	24445	338.455
CPERKG00000008821.1	1967	1750.91	4573	31.4573
CPERKG00000008822.1	1672	1455.91	877	7.2552
CPERKG00000008823.1	1548	1331.91	88	0.795779
CPERKG00000008824.1	1204	987.907	23564	287.287
CPERKG00000008825.1	2992	2775.91	148	0.642156
CPERKG00000008826.1	1074	857.907	4347.6	61.0369
CPERKG00000008827.1	2834	2617.91	5504	25.3226
CPERKG00000008828.1	1047	830.907	3353	48.6032
CPERKG00000008829.1	1663	1446.91	3229	26.8789
CPERKG00000008830.1	1785	1568.91	1551	11.9069
CPERKG00000008831.1	3589	3372.91	1517	5.41707
CPERKG00000008832.1	803	587.029	5638	115.677
CPERKG00000008833.1	4100	3883.91	6287.88	19.4993
CPERKG00000008833.2	4095	3878.91	229.865	0.713752
CPERKG00000008833.3	4125	3908.91	580.256	1.78792
CPERKG00000008834.1	210	61.8822	5	0.973168
CPERKG00000008835.1	2413	2196.91	2806.75	15.3878
CPERKG00000008836.1	1653	1436.91	2600.62	21.7988
CPERKG00000008837.1	294	117.564	0	0
CPERKG00000008838.1	7289	7072.91	3153.87	5.37069
CPERKG00000008839.1	1275	1058.91	0	0
CPERKG00000008840.1	1371	1154.91	0	0
CPERKG00000008841.1	1837	1620.91	2277.35	16.9221
CPERKG00000008842.1	1101	884.907	16819.5	228.928
CPERKG00000008843.1	5346	5129.91	9642	22.6382
CPERKG00000008844.1	1393	1176.91	532	5.44444
CPERKG00000008845.1	2130	1913.91	10250	64.504
CPERKG00000008846.1	4088	3871.91	5602	17.4262
CPERKG00000008847.1	1287	1070.91	858.059	9.65048
CPERKG00000008848.1	5826	5609.91	788.12	1.69208
CPERKG00000008849.1	963	746.907	178	2.87036
CPERKG00000008850.1	1019	802.907	12866.7	193.013
CPERKG00000008850.2	1017	800.907	15.2707	0.229647
CPERKG00000008851.1	1024	807.907	3211	47.8699
CPERKG00000008852.1	3138	2921.91	6359	26.2124
CPERKG00000008853.1	2183	1966.91	4494	27.519
CPERKG00000008854.1	1874	1657.91	34635	251.616
CPERKG00000008855.1	1288	1071.91	1736	19.5064
CPERKG00000008856.1	603	389.794	1258	38.8713
CPERKG00000008857.1	20380	20163.9	3322	1.98431
CPERKG00000008858.1	1674	1457.91	10527	86.9678
CPERKG00000008859.1	1373	1156.91	1900	19.7806
CPERKG00000008860.1	979	762.907	9855	155.585
CPERKG00000008861.1	3693	3476.91	26067	90.2987
CPERKG00000008862.1	1278	1061.91	1506	17.0813
CPERKG00000008863.1	2697	2480.91	3942	19.1377
CPERKG00000008864.1	1872	1655.91	1776	12.9179
CPERKG00000008865.1	1697	1480.91	864	7.02699
CPERKG00000008866.1	1350	1133.91	3878	41.1921
CPERKG00000008867.1	1307	1090.91	2907	32.0953
CPERKG00000008868.1	1572	1355.91	5024	44.6276
CPERKG00000008869.1	979	762.907	4515	71.2803
CPERKG00000008870.1	555	343.346	317	11.1201
CPERKG00000008871.1	1243	1026.91	8017	94.0295
CPERKG00000008872.1	1381	1164.91	3985	41.2022
CPERKG00000008873.1	2748	2531.91	833	3.9626
CPERKG00000008874.1	4209	3992.91	3390	10.2257
CPERKG00000008875.1	1156	939.907	3018	38.6739
CPERKG00000008876.1	1211	994.907	11040	133.65
CPERKG00000008877.1	2198	1981.91	6002	36.4751
CPERKG00000008878.1	4647	4430.91	16423	44.642
CPERKG00000008879.1	3294	3077.91	0	0
CPERKG00000008880.1	576	363.778	271	8.97256
CPERKG00000008881.1	13297	13080.9	4424	4.07344
CPERKG00000008882.1	3735	3518.91	6648.52	22.7563
CPERKG00000008883.1	969	752.907	7904.48	126.449
CPERKG00000008884.1	2257	2040.91	1409	8.31517
CPERKG00000008885.1	1632	1415.91	7656	65.1254
CPERKG00000008886.1	3417	3200.91	17708	66.6316
CPERKG00000008887.1	2355	2138.91	3967	22.3385
CPERKG00000008888.1	19206	18989.9	665.487	0.422085
CPERKG00000008889.1	17111	16894.9	4114.51	2.93323
CPERKG00000008890.1	1977	1760.91	2818	19.2747
CPERKG00000008891.1	2298	2081.91	787	4.55299
CPERKG00000008892.1	1983	1766.91	4225	28.8003
CPERKG00000008893.1	1272	1055.91	21	0.239539
CPERKG00000008894.1	1275	1058.91	273	3.10519
CPERKG00000008895.1	3786	3569.91	5296	17.8679
CPERKG00000008896.1	309	128.728	0	0
CPERKG00000008897.1	486	278.859	1915	82.7119
CPERKG00000008898.1	969	752.907	547.416	8.75709
CPERKG00000008899.1	2268	2051.91	473.032	2.77662
CPERKG00000008900.1	1111	894.907	19297	259.714
CPERKG00000008901.1	1111	894.907	4538	61.0759
CPERKG00000008902.1	1379	1162.91	2316	23.9871
CPERKG00000008903.1	1983	1766.91	1984	13.5242
CPERKG00000008904.1	465	259.912	6297	291.803
CPERKG00000008905.1	1629	1412.91	6503	55.435
CPERKG00000008906.1	3948	3731.91	4642	14.9816
CPERKG00000008907.1	761	545.087	127296	2812.76
CPERKG00000008908.1	2231	2014.91	3873	23.1513
CPERKG00000008909.1	1203	986.907	0	0
CPERKG00000008910.1	1912	1695.91	814	5.78104
CPERKG00000008911.1	1920	1703.91	2325	16.4347
CPERKG00000008912.1	1974	1757.91	38	0.260358
CPERKG00000008913.1	1321	1104.91	7784	84.8517
CPERKG00000008914.1	3366	3149.91	1382	5.28438
CPERKG00000008915.1	2590	2373.91	1867	9.47249
CPERKG00000008916.1	969	752.907	817	13.0697
CPERKG00000008917.1	1200	983.907	2974	36.4058
CPERKG00000008918.1	2508	2291.91	2892	15.1979
CPERKG00000008919.1	1662	1445.91	2252	18.7591
CPERKG00000008920.1	1635	1418.91	2429	20.6185
CPERKG00000008921.1	2646	2429.91	5822	28.858
CPERKG00000008922.1	1367	1150.91	6422	67.2069
CPERKG00000008923.1	2962	2745.91	7193	31.5506
CPERKG00000008924.1	1344	1127.91	562	6.00132
CPERKG00000008925.1	2919	2702.91	2467	10.9931
CPERKG00000008926.1	1581	1364.91	104	0.917728
CPERKG00000008927.1	1441	1224.91	1113	10.944
CPERKG00000008928.1	2199	1982.91	2995	18.1919
CPERKG00000008929.1	4328	4111.91	1443	4.22675
CPERKG00000008930.1	1273	1056.91	786	8.95714
CPERKG00000008931.1	1807	1590.91	2303.04	17.4357
CPERKG00000008932.1	2102	1885.91	2924	18.6741
CPERKG00000008933.1	1941	1724.91	2778	19.3977
CPERKG00000008934.1	1654	1437.91	5741	48.0884
CPERKG00000008935.1	1209	992.907	7267	88.1516
CPERKG00000008936.1	1640	1423.91	5397	45.6514
CPERKG00000008937.1	2455	2238.91	13349	71.8119
CPERKG00000008938.1	6318	6101.91	1337.6	2.64025
CPERKG00000008939.1	2112	1895.91	3011.4	19.1309
CPERKG00000008940.1	1286	1069.91	2040	22.9651
CPERKG00000008941.1	801	585.029	206	4.24105
CPERKG00000008942.1	1826	1609.91	4565	34.1526
CPERKG00000008943.1	3844	3627.91	490.453	1.62826
CPERKG00000008944.1	1329	1112.91	123.547	1.33708
CPERKG00000008945.1	3234	3017.91	249	0.99375
CPERKG00000008946.1	1128	911.907	6663.22	88.007
CPERKG00000008947.1	990	773.907	8031	124.987
CPERKG00000008948.1	1350	1133.91	1949.5	20.7076
CPERKG00000008948.2	1342	1125.91	329.499	3.52481
CPERKG00000008949.1	2482	2265.91	430.332	2.28742
CPERKG00000008949.2	2479	2262.91	6455.67	34.3604
CPERKG00000008950.1	3748	3531.91	9629	32.8364
CPERKG00000008951.1	2911	2694.91	9277.81	41.4653
CPERKG00000008952.1	465	259.912	460.195	21.3254
CPERKG00000008953.1	1293	1076.91	1722	19.2592
CPERKG00000008954.1	1123	906.907	5298	70.3611
CPERKG00000008955.1	979	762.907	3137	49.5252
CPERKG00000008956.1	2323	2106.91	4452	25.4503
CPERKG00000008957.1	6008	5791.91	2550	5.30276
CPERKG00000008958.1	3561	3344.91	732	2.63579
CPERKG00000008959.1	6165	5948.91	3907	7.91024
CPERKG00000008960.1	729	513.401	1198	28.105
CPERKG00000008961.1	972	755.907	16488	262.714
CPERKG00000008962.1	1800	1583.91	817	6.21264
CPERKG00000008963.1	894	677.907	1612	28.6404
CPERKG00000008964.1	1557	1340.91	1274	11.4434
CPERKG00000008965.1	1422	1205.91	3121	31.1719
CPERKG00000008966.1	1569	1352.91	281	2.50162
CPERKG00000008967.1	2454	2237.91	2153	11.5874
CPERKG00000008968.1	1059	842.907	2151	30.7358
CPERKG00000008969.1	3937	3720.91	2029	6.56775
CPERKG00000008970.1	2460	2243.91	5	0.0268379
CPERKG00000008971.1	3299	3082.91	2518.35	9.83872
CPERKG00000008972.1	1770	1553.91	116.654	0.904187
CPERKG00000008973.1	2641	2424.91	1069	5.30965
CPERKG00000008974.1	840	623.969	803	15.5001
CPERKG00000008975.1	3957	3740.91	2386.19	7.68267
CPERKG00000008976.1	2742	2525.91	1017	4.84939
CPERKG00000008977.1	3834	3617.91	2601	8.65898
CPERKG00000008978.1	3561	3344.91	1772	6.38062
CPERKG00000008979.1	1556	1339.91	3351	30.122
CPERKG00000008980.1	3459	3242.91	1662	6.17277
CPERKG00000008981.1	920	703.907	7574	129.597
CPERKG00000008982.1	2528	2311.91	1973	10.2787
CPERKG00000008983.1	1503	1286.91	13246	123.971
CPERKG00000008984.1	2217	2000.91	2604	15.6746
CPERKG00000008985.1	501	292.488	753	31.0077
CPERKG00000008986.1	1325	1108.91	7420	80.5921
CPERKG00000008987.1	267	98.2974	508	62.2451
CPERKG00000008988.1	1338	1121.91	3378	36.2649
CPERKG00000008989.1	4038	3821.91	4328	13.6393
CPERKG00000008990.1	1824	1607.91	620	4.64424
CPERKG00000008991.1	1837	1620.91	616	4.57727
CPERKG00000008992.1	2400	2183.91	767	4.23004
CPERKG00000008993.1	1619	1402.91	1266	10.869
CPERKG00000008994.1	1527	1310.91	1508	13.8552
CPERKG00000008995.1	3036	2819.91	1728	7.38061
CPERKG00000008996.1	669	454.074	1010	26.7903
CPERKG00000008997.1	2297	2080.91	3191.9	18.4748
CPERKG00000008998.1	849	632.907	26.103	0.496745
CPERKG00000008999.1	1627	1410.91	625	5.33538
CPERKG00000009000.1	228	73.0757	1276	210.311
CPERKG00000009001.1	3921	3704.91	4116.56	13.3826
CPERKG00000009002.1	3490	3273.91	1709	6.28723
CPERKG00000009003.1	2013	1796.91	583	3.90775
CPERKG00000009004.1	1563	1346.91	158	1.41287
CPERKG00000009005.1	7059	6842.91	3795	6.67966
CPERKG00000009006.1	2038	1821.91	3340	22.0802
CPERKG00000009007.1	1271	1054.91	3976.07	45.3966
CPERKG00000009008.1	1599	1382.91	1119	9.74587
CPERKG00000009009.1	1437	1220.91	1152	11.3646
CPERKG00000009010.1	2541	2324.91	1471	7.62063
CPERKG00000009011.1	4446	4229.91	4477	12.7479
CPERKG00000009012.1	1097	880.907	26681	364.801
CPERKG00000009013.1	7603	7386.91	818.514	1.33459
CPERKG00000009014.1	1540	1323.91	321	2.92032
CPERKG00000009015.1	1203	986.907	750	9.15311
CPERKG00000009016.1	2283	2066.91	58	0.33798
CPERKG00000009017.1	396	198.934	7	0.423811
CPERKG00000009018.1	1584	1367.91	244	2.14841
CPERKG00000009019.1	1428	1211.91	259	2.57403
CPERKG00000009020.1	1444	1227.91	108	1.05936
CPERKG00000009021.1	5695	5478.91	1224	2.69074
CPERKG00000009022.1	1405	1188.91	2007	20.3321
CPERKG00000009023.1	4737	4520.91	355	0.945772
CPERKG00000009024.1	2015	1798.91	2612	17.4883
CPERKG00000009025.1	1785	1568.91	1924	14.7704
CPERKG00000009026.1	2105	1888.91	5099	32.5131
CPERKG00000009027.1	1688	1471.91	2292	18.755
CPERKG00000009028.1	3633	3416.91	1616	5.69629
CPERKG00000009029.1	1860	1643.91	413	3.02591
CPERKG00000009030.1	1842	1625.91	415	3.07423
CPERKG00000009031.1	2742	2525.91	2875	13.7089
CPERKG00000009032.1	7192	6975.91	2511	4.3354
CPERKG00000009033.1	1631	1414.91	36	0.306449
CPERKG00000009034.1	1990	1773.91	364	2.47146
CPERKG00000009035.1	5268	5051.91	1991	4.74678
CPERKG00000009036.1	4218	4001.91	435	1.3092
CPERKG00000009037.1	3708	3491.91	332	1.14514
CPERKG00000009038.1	3789	3572.91	592	1.99565
CPERKG00000009039.1	3912	3695.91	102	0.332401
CPERKG00000009040.1	759	543.087	35	0.776215
CPERKG00000009041.1	1551	1334.91	1933	17.4407
CPERKG00000009042.1	3501	3284.91	3	0.0109997
CPERKG00000009043.1	1764	1547.91	28	0.21787
CPERKG00000009044.1	5907	5690.91	18423	38.9908
CPERKG00000009045.1	1642	1425.91	1038	8.76778
CPERKG00000009046.1	612	398.516	31	0.936913
CPERKG00000009047.1	1977	1760.91	52	0.355673
CPERKG00000009048.1	4164	3947.91	238.018	0.72615
CPERKG00000009049.1	3633	3416.91	20	0.0704986
CPERKG00000009050.1	801	585.029	1	0.0205876
CPERKG00000009051.1	804	588.029	7	0.143378
CPERKG00000009052.1	1572	1355.91	95	0.843873
CPERKG00000009053.1	1711	1494.91	35.8095	0.288514
CPERKG00000009054.1	807	591.029	7.42868	0.151386
CPERKG00000009055.1	2981	2764.91	114	0.496601
CPERKG00000009056.1	4089	3872.91	1698	5.28061
CPERKG00000009057.1	6035	5818.91	1721	3.56224
CPERKG00000009058.1	1813	1596.91	1566	11.8112
CPERKG00000009059.1	2153	1936.91	1841	11.448
CPERKG00000009060.1	456	251.839	40510	1937.41
CPERKG00000009061.1	2457	2240.91	4479.16	24.0744
CPERKG00000009062.1	1635	1418.91	2122.84	18.0197
CPERKG00000009063.1	924	707.907	5098	86.7375
CPERKG00000009064.1	1716	1499.91	10164	81.6176
CPERKG00000009065.1	2850	2633.91	12203	55.802
CPERKG00000009066.1	4071	3854.91	7003	21.8803
CPERKG00000009067.1	1740	1523.91	7570	59.8303
CPERKG00000009068.1	3401	3184.91	8694	32.8781
CPERKG00000009069.1	1161	944.907	7236	92.2344
CPERKG00000009070.1	540	329.163	4449	162.793
CPERKG00000009071.1	1923	1706.91	219	1.54532
CPERKG00000009072.1	1299	1082.91	4014	44.6447
CPERKG00000009073.1	1514	1297.91	871	8.08273
CPERKG00000009074.1	2454	2237.91	4319.85	23.2493
CPERKG00000009075.1	2555	2338.91	2824.15	14.5432
CPERKG00000009076.1	1557	1340.91	3201	28.7522
CPERKG00000009077.1	3781	3564.91	8884.42	30.0168
CPERKG00000009078.1	2828	2611.91	8079	37.2549
CPERKG00000009079.1	1552	1335.91	3705.89	33.4118
CPERKG00000009080.1	762	546.087	2080.11	45.8784
CPERKG00000009081.1	3215	2998.91	21642	86.9196
CPERKG00000009082.1	3450	3233.91	10643.4	39.6404
CPERKG00000009082.2	3340	3123.91	3518.57	13.566
CPERKG00000009083.1	930	713.907	0	0
CPERKG00000009084.1	2150	1933.91	1962	12.2193
CPERKG00000009085.1	969	752.907	7032	112.492
CPERKG00000009086.1	1926	1709.91	1560	10.9884
CPERKG00000009087.1	3009	2792.91	7198.21	31.0422
CPERKG00000009088.1	1554	1337.91	5226.79	47.0535
CPERKG00000009089.1	3413	3196.91	2388	8.9968
CPERKG00000009090.1	1468	1251.91	4643	44.6694
CPERKG00000009091.1	3128	2911.91	6738	27.87
CPERKG00000009092.1	1673	1456.91	7485	61.879
CPERKG00000009093.1	1746	1529.91	6953	54.7382
CPERKG00000009094.1	2060	1843.91	4759	31.0857
CPERKG00000009095.1	1706	1489.91	253120	2046.21
CPERKG00000009096.1	3564	3347.91	1297	4.66606
CPERKG00000009097.1	1872	1655.91	4391	31.9382
CPERKG00000009098.1	2751	2534.91	3324	15.7937
CPERKG00000009099.1	3036	2819.91	1265	5.40305
CPERKG00000009100.1	309	128.728	73	6.83019
CPERKG00000009101.1	5068	4851.91	5357	13.2982
CPERKG00000009102.1	819	602.969	7982	159.441
CPERKG00000009103.1	4478	4261.91	617.758	1.74581
CPERKG00000009104.1	2703	2486.91	2200	10.6548
CPERKG00000009105.1	4850	4633.91	1138	2.95787
CPERKG00000009106.1	2160	1943.91	13	0.0805474
CPERKG00000009107.1	1717	1500.91	2838	22.7741
CPERKG00000009108.1	2131	1914.91	155.755	0.979663
CPERKG00000009109.1	2869	2652.91	4196.22	19.0511
CPERKG00000009110.1	2259	2042.91	42.0257	0.247771
CPERKG00000009111.1	2052	1835.91	4820.95	31.6275
CPERKG00000009112.1	555	343.346	679.054	23.8208
CPERKG00000009113.1	1854	1637.91	3265	24.0092
CPERKG00000009114.1	2116	1899.91	1560	9.88953
CPERKG00000009115.1	2048	1831.91	1728	11.3612
CPERKG00000009116.1	9375	9158.91	1470.5	1.93378
CPERKG00000009117.1	5442	5225.91	6981	16.0894
CPERKG00000009118.1	4378	4161.91	395.841	1.14554
CPERKG00000009119.1	4212	3995.91	106.552	0.321165
CPERKG00000009120.1	8069	7852.91	942.607	1.44572
CPERKG00000009121.1	5160	4943.91	114	0.277727
CPERKG00000009122.1	1251	1034.91	3	0.0349143
CPERKG00000009123.1	5970	5753.91	298	0.623788
CPERKG00000009124.1	4665	4448.91	549	1.48629
CPERKG00000009125.1	1673	1456.91	447	3.69538
CPERKG00000009126.1	4332	4115.91	9	0.0263366
CPERKG00000009127.1	1396	1179.91	1714	17.4963
CPERKG00000009128.1	384	188.595	76892	4910.61
CPERKG00000009129.1	1378	1161.91	3668	38.0226
CPERKG00000009130.1	2979	2762.91	344.256	1.50072
CPERKG00000009131.1	7896	7679.91	944.744	1.48164
CPERKG00000009132.1	651	436.475	261	7.20219
CPERKG00000009133.1	2208	1991.91	4	0.0241866
CPERKG00000009134.1	4008	3791.91	6	0.019058
CPERKG00000009135.1	2594	2377.91	122	0.617943
CPERKG00000009136.1	1806	1589.91	2247	17.0222
CPERKG00000009137.1	2270	2053.91	155.335	0.910905
CPERKG00000009138.1	4338	4121.91	31	0.0905831
CPERKG00000009139.1	1415	1198.91	9560	96.0408
CPERKG00000009140.1	2919	2702.91	1036	4.61649
CPERKG00000009141.1	2931	2714.91	1981	8.78847
CPERKG00000009142.1	2651	2434.91	9655	47.7588
CPERKG00000009143.1	1638	1421.91	537.665	4.55432
CPERKG00000009144.1	6210	5993.91	894	1.79643
CPERKG00000009145.1	3911	3694.91	3153	10.2779
CPERKG00000009146.1	2303	2086.91	930.222	5.36867
CPERKG00000009147.1	3639	3422.91	40	0.14075
CPERKG00000009148.1	1172	955.907	742.707	9.35805
CPERKG00000009149.1	1746	1529.91	136	1.07067
CPERKG00000009150.1	1925	1708.91	1575.04	11.1009
CPERKG00000009151.1	1319	1102.91	105	1.14666
CPERKG00000009152.1	564	352.067	1.66524	0.0569684
CPERKG00000009153.1	1203	986.907	13	0.158654
CPERKG00000009154.1	1197	980.907	2.33476	0.0286681
CPERKG00000009155.1	1203	986.907	18	0.219675
CPERKG00000009156.1	1759	1542.91	69.84	0.54519
CPERKG00000009157.1	1341	1124.91	252.16	2.69987
CPERKG00000009158.1	1791	1574.91	4244	32.4567
CPERKG00000009159.1	753	537.087	1047	23.4793
CPERKG00000009160.1	2958	2741.91	4850	21.3046
CPERKG00000009161.1	564	352.067	55	1.88157
CPERKG00000009162.1	888	671.907	84	1.50575
CPERKG00000009163.1	964	747.907	69.2486	1.11518
CPERKG00000009164.1	2446	2229.91	183	0.988434
CPERKG00000009165.1	3250	3033.91	5212	20.6912
CPERKG00000009166.1	753	537.087	25.5897	0.573859
CPERKG00000009167.1	2251	2034.91	3928	23.2493
CPERKG00000009168.1	930	713.907	3.16169	0.053341
CPERKG00000009169.1	5138	4921.91	802	1.96257
CPERKG00000009170.1	1929	1712.91	7	0.0492207
CPERKG00000009171.1	2231	2014.91	1304	7.79482
CPERKG00000009172.1	3286	3069.91	229	0.89845
CPERKG00000009173.1	1818	1601.91	13.1063	0.0985434
CPERKG00000009174.1	2667	2450.91	20	0.0982849
CPERKG00000009175.1	1522	1305.91	8614	79.4467
CPERKG00000009176.1	2026	1809.91	9281.92	61.7682
CPERKG00000009176.2	2021	1804.91	0	0
CPERKG00000009177.1	2061	1844.91	903	5.89518
CPERKG00000009178.1	1797	1580.91	4494	34.2381
CPERKG00000009179.1	1807	1590.91	25459	192.744
CPERKG00000009180.1	4563	4346.91	22	0.0609573
CPERKG00000009181.1	13362	13145.9	2	0.00183241
CPERKG00000009182.1	10962	10745.9	732	0.820449
CPERKG00000009183.1	1887	1670.91	2	0.0144165
CPERKG00000009184.1	6486	6269.91	18	0.0345776
