target_id	length	eff_length	est_counts	tpm
CPERKG00000007904.1	927	716.125	3	0.0566408
CPERKG00000007905.1	2748	2537.13	231	1.23103
CPERKG00000007906.1	2412	2201.13	1617	9.93259
CPERKG00000007907.1	2538	2327.13	3990	23.182
CPERKG00000007908.1	1490	1279.13	1899	20.0729
CPERKG00000007909.1	7450	7239.13	239	0.446385
CPERKG00000007910.1	4380	4169.13	324.179	1.05133
CPERKG00000007911.1	5142	4931.13	17.821	0.0488633
CPERKG00000007912.1	7547	7336.13	3668.06	6.76032
CPERKG00000007913.1	1035	824.125	1063.94	17.455
CPERKG00000007914.1	420	223.611	1945	117.605
CPERKG00000007915.1	828	617.19	451	9.87996
CPERKG00000007916.1	3768	3557.13	759	2.88496
CPERKG00000007917.1	948	737.125	2687	49.286
CPERKG00000007918.1	6186	5975.13	1865	4.22016
CPERKG00000007919.1	1040	829.125	1337	21.8026
CPERKG00000007920.1	1670	1459.13	163.94	1.51911
CPERKG00000007921.1	1415	1204.13	1963.06	22.0424
CPERKG00000007922.1	5659	5448.13	283	0.702323
CPERKG00000007923.1	1235	1024.13	881	11.6311
CPERKG00000007924.1	813	602.19	1424	31.9723
CPERKG00000007925.1	288	116.94	3241	374.727
CPERKG00000007926.1	1708	1497.13	3156	28.5021
CPERKG00000007927.1	20290	20079.1	1224	0.824203
CPERKG00000007928.1	1760	1549.13	227	1.98124
CPERKG00000007929.1	3068	2857.13	2078	9.83363
CPERKG00000007930.1	2385	2174.13	1776	11.0447
CPERKG00000007931.1	1383	1172.13	2954	34.0748
CPERKG00000007932.1	3229	3018.13	445.398	1.9953
CPERKG00000007933.1	3010	2799.13	1493.6	7.21456
CPERKG00000007934.1	1617	1406.13	1131	10.8752
CPERKG00000007935.1	1352	1141.13	4684	55.4985
CPERKG00000007936.1	735	524.577	3157	81.3697
CPERKG00000007937.1	1188	977.125	186	2.57371
CPERKG00000007938.1	765	554.416	8933	217.851
CPERKG00000007939.1	1515	1304.13	1136	11.7776
CPERKG00000007940.1	498	294.661	1707	78.3263
CPERKG00000007941.1	3183	2972.13	1243	5.65459
CPERKG00000007942.1	4174	3963.13	6500.4	22.1769
CPERKG00000007943.1	1464	1253.13	2878.6	31.0587
CPERKG00000007944.1	3965	3754.13	18	0.0648278
CPERKG00000007945.1	3800	3589.13	1442	5.43218
CPERKG00000007946.1	2367	2156.13	0	0
CPERKG00000007947.1	2445	2234.13	1401	8.47868
CPERKG00000007948.1	2094	1883.13	4723	33.9107
CPERKG00000007949.1	13854	13643.1	1116	1.10598
CPERKG00000007950.1	1633	1422.13	4685.69	44.5485
CPERKG00000007951.1	1746	1535.13	3102	27.3209
CPERKG00000007952.1	1185	974.125	14186	196.899
CPERKG00000007953.1	4185	3974.13	878	2.9871
CPERKG00000007954.1	1893	1682.13	12835	103.166
CPERKG00000007955.1	1737	1526.13	243	2.15285
CPERKG00000007956.1	3283	3072.13	1213.35	5.34004
CPERKG00000007957.1	1166	955.125	2144.65	30.3594
CPERKG00000007958.1	1260	1049.13	2	0.0257751
CPERKG00000007959.1	5701	5490.13	286.275	0.705016
CPERKG00000007960.1	1386	1175.13	857.725	9.86873
CPERKG00000007961.1	2148	1937.13	4926	34.3822
CPERKG00000007962.1	1510	1299.13	654	6.8065
CPERKG00000007963.1	1116	905.125	152.24	2.27414
CPERKG00000007964.1	1087	876.125	4630.49	71.4592
CPERKG00000007965.1	876	665.125	332.31	6.75518
CPERKG00000007966.1	1401	1190.13	1838.13	20.8824
CPERKG00000007967.1	1440	1229.13	0	0
CPERKG00000007968.1	1295	1084.13	9140.33	113.993
CPERKG00000007969.1	4845	4634.13	8131.57	23.7249
CPERKG00000007970.1	3192	2981.13	0	0
CPERKG00000007971.1	450	250.812	6663	359.186
CPERKG00000007972.1	937	726.125	976	18.1734
CPERKG00000007973.1	7231	7020.13	2996	5.77025
CPERKG00000007974.1	4844	4633.13	6012.15	17.545
CPERKG00000007975.1	1554	1343.13	0	0
CPERKG00000007976.1	1413	1202.13	5275	59.3294
CPERKG00000007977.1	1394	1183.13	1480	16.9133
CPERKG00000007978.1	510	305.775	951	42.0509
CPERKG00000007979.1	1221	1010.13	1041	13.9339
CPERKG00000007980.1	1503	1292.13	1141	11.9393
CPERKG00000007981.1	1401	1190.13	275	3.12419
CPERKG00000007982.1	1361	1150.13	1525	17.9276
CPERKG00000007983.1	489	286.998	18087	852.09
CPERKG00000007984.1	1432	1221.13	51339.7	568.448
CPERKG00000007985.1	1262	1051.13	5217	67.1064
CPERKG00000007986.1	273	105.931	2327	297.01
CPERKG00000007987.1	1105	894.125	80	1.20973
CPERKG00000007988.1	1240	1029.13	1188	15.6079
CPERKG00000007989.1	597	388.947	147	5.11004
CPERKG00000007990.1	273	105.931	2542	324.451
CPERKG00000007991.1	1204	993.125	10339.8	140.769
CPERKG00000007992.1	3111	2900.13	528.736	2.46502
CPERKG00000007993.1	1098	887.125	1271.26	19.3753
CPERKG00000007994.1	1946	1735.13	456	3.5533
CPERKG00000007995.1	1695	1484.13	10859	98.9274
CPERKG00000007996.1	1935	1724.13	1837	14.4058
CPERKG00000007997.1	4005	3794.13	2918	10.3985
CPERKG00000007998.1	1282	1071.13	4762	60.11
CPERKG00000007999.1	2464	2253.13	221.198	1.32737
CPERKG00000007999.2	2503	2292.13	229.459	1.35352
CPERKG00000007999.3	2503	2292.13	5.01933e-08	2.96077e-10
CPERKG00000007999.4	2371	2160.13	0	0
CPERKG00000007999.5	2596	2385.13	712.343	4.03808
CPERKG00000008000.1	1510	1299.13	3560	37.0507
CPERKG00000008001.1	1827	1616.13	269	2.25048
CPERKG00000008002.1	1821	1610.13	0	0
CPERKG00000008003.1	1886	1675.13	340	2.74428
CPERKG00000008004.1	1653	1442.13	4049	37.9614
CPERKG00000008005.1	3719	3508.13	2197	8.46745
CPERKG00000008006.1	1344	1133.13	154	1.83755
CPERKG00000008007.1	1281	1070.13	147	1.85729
CPERKG00000008008.1	2024	1813.13	300	2.23713
CPERKG00000008009.1	2345	2134.13	3238	20.5142
CPERKG00000008010.1	4718	4507.13	1551	4.65275
CPERKG00000008011.1	1261	1050.13	83722	1077.94
CPERKG00000008012.1	4191	3980.13	1286	4.36859
CPERKG00000008013.1	990	779.125	314.321	5.4546
CPERKG00000008014.1	1326	1115.13	11.1305	0.134955
CPERKG00000008015.1	2162	1951.13	40	0.277187
CPERKG00000008016.1	3005	2794.13	380	1.8388
CPERKG00000008017.1	444	245.275	745	41.0678
CPERKG00000008018.1	2121	1910.13	93	0.658292
CPERKG00000008019.1	3672	3461.13	5586	21.8213
CPERKG00000008020.1	1588	1377.13	1157	11.3595
CPERKG00000008021.1	1847	1636.13	3257	26.9153
CPERKG00000008022.1	4516	4305.13	3646	11.4506
CPERKG00000008023.1	2286	2075.13	519	3.38159
CPERKG00000008024.1	1507	1296.13	20	0.208632
CPERKG00000008025.1	2706	2495.13	272	1.47392
CPERKG00000008026.1	1917	1706.13	540	4.27937
CPERKG00000008027.1	2240	2029.13	3119	20.7828
CPERKG00000008028.1	2433	2222.13	71	0.432003
CPERKG00000008029.1	1302	1091.13	673	8.33946
CPERKG00000008030.1	1281	1070.13	1366	17.2589
CPERKG00000008031.1	948	737.125	422	7.74049
CPERKG00000008032.1	951	740.125	533	9.73687
CPERKG00000008033.1	1104	893.125	727	11.0057
CPERKG00000008034.1	2265	2054.13	3811	25.0847
CPERKG00000008035.1	852	641.19	8	0.168694
CPERKG00000008036.1	4053	3842.13	2	0.00703811
CPERKG00000008037.1	1689	1478.13	0	0
CPERKG00000008038.1	687	477.127	2	0.0566752
CPERKG00000008039.1	824	613.19	29	0.639441
CPERKG00000008040.1	1812	1601.13	4	0.0337779
CPERKG00000008041.1	393	200.573	53	3.57273
CPERKG00000008042.1	848	637.19	27.67	0.587135
CPERKG00000008043.1	15224	15013.1	703	0.633114
CPERKG00000008044.1	16119	15908.1	2591.55	2.20261
CPERKG00000008045.1	14209	13998.1	776	0.749531
CPERKG00000008046.1	14338	14127.1	811	0.776184
CPERKG00000008047.1	13855	13644.1	982	0.973113
CPERKG00000008048.1	14427	14216.1	351	0.333828
CPERKG00000008049.1	3935	3724.13	256	0.929422
CPERKG00000008050.1	22435	22224.1	0	0
CPERKG00000008050.2	22873	22662.1	1861	1.11031
CPERKG00000008051.1	5055	4844.13	2143	5.98142
CPERKG00000008052.1	16348	16137.1	1518	1.27187
CPERKG00000008053.1	16660	16449.1	1766	1.45159
CPERKG00000008054.1	3048	2837.13	114	0.54328
CPERKG00000008055.1	1947	1736.13	806	6.27699
CPERKG00000008056.1	4188	3977.13	3746	12.7349
CPERKG00000008057.1	8583	8372.13	1314	2.12206
CPERKG00000008058.1	624	415.099	178.46	5.81282
CPERKG00000008059.1	1317	1106.13	175	2.1391
CPERKG00000008060.1	1182	971.125	4451	61.9697
CPERKG00000008061.1	1286	1075.13	706.615	8.8863
CPERKG00000008062.1	1654	1443.13	3235	30.3087
CPERKG00000008063.1	249	89.3315	332	50.2494
CPERKG00000008064.1	5003	4792.13	671	1.89318
CPERKG00000008065.1	2551	2340.13	3616	20.8923
CPERKG00000008066.1	6835	6624.13	818	1.66964
CPERKG00000008067.1	2621	2410.13	1108	6.21581
CPERKG00000008068.1	3189	2978.13	3938	17.8785
CPERKG00000008069.1	1770	1559.13	1493.15	12.9485
CPERKG00000008070.1	1945	1734.13	637.454	4.97011
CPERKG00000008071.1	2083	1872.13	17	0.122775
CPERKG00000008072.1	2239	2028.13	12	0.0799989
CPERKG00000008073.1	2401	2190.13	177	1.0927
CPERKG00000008074.1	1390	1179.13	86	0.986134
CPERKG00000008075.1	2007	1796.13	415	3.12398
CPERKG00000008076.1	2067	1856.13	726	5.28843
CPERKG00000008077.1	612	403.51	330	11.0575
CPERKG00000008078.1	1188	977.125	12	0.166046
CPERKG00000008079.1	4445	4234.13	31.1764	0.0995544
CPERKG00000008080.1	1887	1676.13	479	3.86391
CPERKG00000008081.1	2820	2609.13	2256	11.6907
CPERKG00000008082.1	2057	1846.13	487.011	3.56677
CPERKG00000008083.1	1047	836.125	5490.48	88.7843
CPERKG00000008084.1	820	609.19	4667	103.582
CPERKG00000008085.1	2368	2157.13	2305.91	14.4532
CPERKG00000008086.1	1555	1344.13	702	7.06146
CPERKG00000008087.1	3509	3298.13	5211	21.3625
CPERKG00000008088.1	1823	1612.13	76	0.6374
CPERKG00000008089.1	1511	1300.13	10	0.103995
CPERKG00000008090.1	4401	4190.13	402.493	1.29876
CPERKG00000008091.1	2077	1866.13	702	5.0862
CPERKG00000008092.1	2858	2647.13	1658	8.46852
CPERKG00000008093.1	1965	1754.13	3053	23.5323
CPERKG00000008094.1	1712	1501.13	306	2.75614
CPERKG00000008095.1	1508	1297.13	104	1.08405
CPERKG00000008096.1	3285	3074.13	5	0.021991
CPERKG00000008097.1	3548	3337.13	80	0.324127
CPERKG00000008098.1	2106	1895.13	1723	12.2926
CPERKG00000008099.1	1498	1287.13	1850	19.4334
CPERKG00000008100.1	3799	3588.13	1220	4.59716
CPERKG00000008101.1	3712	3501.13	244.698	0.944973
CPERKG00000008102.1	2197	1986.13	2016.04	13.7243
CPERKG00000008103.1	945	734.125	1249.19	23.0067
CPERKG00000008104.1	3719	3508.13	1689.44	6.51126
CPERKG00000008105.1	4221	4010.13	10.7525	0.0362533
CPERKG00000008106.1	1089	878.125	10.625	0.163595
CPERKG00000008107.1	3153	2942.13	522.112	2.39939
CPERKG00000008108.1	681	471.175	923.094	26.4888
CPERKG00000008109.1	1703	1492.13	5586	50.6166
CPERKG00000008110.1	6159	5948.13	13785.8	31.3365
CPERKG00000008110.2	6159	5948.13	11952.2	27.1684
CPERKG00000008110.3	5961	5750.13	0	0
CPERKG00000008111.1	2487	2276.13	1154	6.85499
CPERKG00000008112.1	1544	1333.13	267.118	2.70913
CPERKG00000008113.1	1587	1376.13	178.525	1.75404
CPERKG00000008114.1	2334	2123.13	778.07	4.95496
CPERKG00000008115.1	291	119.172	11	1.248
CPERKG00000008116.1	1419	1208.13	0	0
CPERKG00000008117.1	2136	1925.13	40	0.28093
CPERKG00000008118.1	3176	2965.13	221.053	1.00798
CPERKG00000008119.1	2070	1859.13	99.3348	0.722421
CPERKG00000008120.1	963	752.125	53.0796	0.954191
CPERKG00000008121.1	1522	1311.13	12	0.123747
CPERKG00000008122.1	4221	4010.13	15	0.0505744
CPERKG00000008123.1	699	489.031	102	2.82008
CPERKG00000008124.1	1722	1511.13	353	3.15843
CPERKG00000008125.1	1832	1621.13	328	2.73561
CPERKG00000008126.1	2397	2186.13	887	5.48588
CPERKG00000008127.1	711	500.833	218	5.8852
CPERKG00000008128.1	732	521.63	1382	35.8215
CPERKG00000008129.1	1770	1559.13	0	0
CPERKG00000008130.1	838	627.19	19	0.409592
CPERKG00000008131.1	456	256.287	836	44.1039
CPERKG00000008132.1	2002	1791.13	3834.86	28.9482
CPERKG00000008133.1	1567	1356.13	146	1.45563
CPERKG00000008134.1	1342	1131.13	61912.7	740.06
CPERKG00000008135.1	1339	1128.13	7114.25	85.2647
CPERKG00000008136.1	5039	4828.13	579	1.62143
CPERKG00000008137.1	1277	1066.13	5	0.0634102
CPERKG00000008138.1	1373	1162.13	0	0
CPERKG00000008139.1	1771	1560.13	848.671	7.35491
CPERKG00000008140.1	1269	1058.13	2.96809	0.0379261
CPERKG00000008141.1	1269	1058.13	29.1198	0.37209
CPERKG00000008142.1	1410	1199.13	393.318	4.43482
CPERKG00000008143.1	243	85.1718	125	19.8432
CPERKG00000008144.1	285	114.897	132	15.5333
CPERKG00000008145.1	3864	3653.13	313	1.15845
CPERKG00000008146.1	2049	1838.13	0	0
CPERKG00000008147.1	1794	1583.13	14	0.119567
CPERKG00000008148.1	3653	3442.13	574	2.25467
CPERKG00000008149.1	2121	1910.13	606	4.28952
CPERKG00000008150.1	1167	956.125	1.35148	0.0191114
CPERKG00000008151.1	1167	956.125	0.655897	0.00927509
CPERKG00000008152.1	1143	932.125	0	0
CPERKG00000008153.1	1833	1622.13	97	0.808509
CPERKG00000008154.1	613	404.47	4884.5	163.279
CPERKG00000008155.1	312	134.826	198.76	19.9322
CPERKG00000008156.1	378	187.758	1090.9	78.5568
CPERKG00000008157.1	553	346.455	485.405	18.9432
CPERKG00000008158.1	420	223.611	208.011	12.5774
CPERKG00000008159.1	478	276.777	2476.83	120.994
CPERKG00000008160.1	575	367.669	2758.16	101.429
CPERKG00000008161.1	629	420.058	911.677	29.3447
CPERKG00000008162.1	1670	1459.13	53	0.491112
CPERKG00000008163.1	1187	976.125	444	6.15
CPERKG00000008164.1	366	177.501	63.181	4.81264
CPERKG00000008165.1	1143	932.125	1006	14.5922
CPERKG00000008166.1	4442	4231.13	920	2.93988
CPERKG00000008167.1	1899	1688.13	487	3.90051
CPERKG00000008168.1	1749	1538.13	16642	146.289
CPERKG00000008169.1	2282	2071.13	429	2.80058
CPERKG00000008170.1	3210	2999.13	1051	4.73811
CPERKG00000008171.1	1801	1590.13	617	5.24628
CPERKG00000008172.1	9902	9691.13	733.163	1.02288
CPERKG00000008173.1	1359	1148.13	0	0
CPERKG00000008174.1	489	286.998	4.61249	0.217297
CPERKG00000008175.1	1532	1321.13	1404.2	14.3709
CPERKG00000008176.1	2070	1859.13	99.3348	0.722421
CPERKG00000008177.1	4594	4383.13	1205	3.71707
CPERKG00000008178.1	2089	1878.13	509	3.6643
CPERKG00000008179.1	873	662.125	845	17.255
CPERKG00000008180.1	1409	1198.13	2059	23.2355
CPERKG00000008181.1	1655	1444.13	3125	29.2579
CPERKG00000008182.1	3314	3103.13	7063	30.7742
CPERKG00000008183.1	1854	1643.13	0	0
CPERKG00000008184.1	1332	1121.13	6965.23	83.9999
CPERKG00000008185.1	420	223.611	1424.77	86.1489
CPERKG00000008186.1	1228	1017.13	4590	61.0149
CPERKG00000008187.1	4483	4272.13	5744.18	18.1795
CPERKG00000008188.1	1629	1418.13	1694.82	16.1587
CPERKG00000008189.1	1163	952.125	7	0.0994034
CPERKG00000008190.1	3222	3011.13	1256.88	5.64366
CPERKG00000008191.1	1878	1667.13	850.124	6.89464
CPERKG00000008192.1	684	474.127	2205	62.8798
CPERKG00000008193.1	3050	2839.13	1339	6.37666
CPERKG00000008194.1	7695	7484.13	487	0.879803
CPERKG00000008195.1	8754	8543.13	205.13	0.324646
CPERKG00000008196.1	1842	1631.13	779.87	6.46446
CPERKG00000008197.1	2825	2614.13	3707	19.1732
CPERKG00000008198.1	1450	1239.13	377	4.11361
CPERKG00000008199.1	483	281.377	109544	5263.78
CPERKG00000008200.1	672	462.269	357	10.4417
CPERKG00000008201.1	1274	1063.13	820	10.4286
CPERKG00000008202.1	3023	2812.13	663	3.18769
CPERKG00000008203.1	1770	1559.13	1524	13.216
CPERKG00000008204.1	2193	1982.13	2361	16.1051
CPERKG00000008205.1	2699	2488.13	4108	22.3232
CPERKG00000008206.1	2519	2308.13	591	3.46199
CPERKG00000008207.1	3153	2942.13	501	2.30236
CPERKG00000008208.1	1947	1736.13	633	4.9297
CPERKG00000008209.1	231	77.7532	3539	615.403
CPERKG00000008210.1	1857	1646.13	821	6.74338
CPERKG00000008211.1	1336	1125.13	2341	28.1318
CPERKG00000008212.1	1837	1626.13	978	8.13172
CPERKG00000008213.1	1984	1773.13	8667	66.0886
CPERKG00000008214.1	2202	1991.13	1973	13.3976
CPERKG00000008215.1	3237	3026.13	449	2.00612
CPERKG00000008216.1	420	223.611	2039	123.288
CPERKG00000008217.1	2199	1988.13	1179	8.01803
CPERKG00000008218.1	1509	1298.13	8849	92.1669
CPERKG00000008219.1	2123	1912.13	367	2.59506
CPERKG00000008220.1	1200	989.125	54	0.738142
CPERKG00000008221.1	856	645.19	357	7.48132
CPERKG00000008222.1	1903	1692.13	1043	8.33392
CPERKG00000008223.1	717	506.732	0	0
CPERKG00000008224.1	1422	1211.13	480	5.35858
CPERKG00000008225.1	4404	4193.13	1511	4.87219
CPERKG00000008226.1	980	769.125	867	15.2412
CPERKG00000008227.1	2154	1943.13	3505	24.3885
CPERKG00000008228.1	4874	4663.13	3949	11.4501
CPERKG00000008229.1	1155	944.125	3039	43.521
CPERKG00000008230.1	1254	1043.13	315.224	4.08583
CPERKG00000008230.2	3829	3618.13	4192.25	15.6661
CPERKG00000008231.1	546	339.87	1237.2	49.2181
CPERKG00000008232.1	831	620.19	0	0
CPERKG00000008233.1	3235	3024.13	6290	28.1221
CPERKG00000008234.1	4297	4086.13	2318	7.67007
CPERKG00000008235.1	1482	1271.13	0	0
CPERKG00000008236.1	678	468.269	2440	70.4518
CPERKG00000008237.1	4446	4235.13	1114	3.55645
CPERKG00000008238.1	621	412.265	75	2.4597
CPERKG00000008239.1	2547	2336.13	448	2.59286
CPERKG00000008240.1	1530	1319.13	13	0.133246
CPERKG00000008241.1	1696	1485.13	331	3.01344
CPERKG00000008242.1	3729	3518.13	2191	8.42032
CPERKG00000008243.1	564	356.962	1405	53.2172
CPERKG00000008244.1	1431	1220.13	3472	38.4745
CPERKG00000008245.1	2943	2732.13	3446	17.0534
CPERKG00000008246.1	1815	1604.13	871	7.34137
CPERKG00000008247.1	4635	4424.13	5779	17.6613
CPERKG00000008248.1	2350	2139.13	406	2.56618
CPERKG00000008249.1	2187	1976.13	1649	11.2825
CPERKG00000008250.1	1615	1404.13	54653	526.266
CPERKG00000008251.1	2279	2068.13	412	2.69351
CPERKG00000008252.1	1500	1289.13	933.874	9.79469
CPERKG00000008253.1	2133	1922.13	24009	168.885
CPERKG00000008254.1	1692	1481.13	5157	47.0763
CPERKG00000008255.1	968	757.125	1059	18.9115
CPERKG00000008256.1	915	704.125	1841	35.351
CPERKG00000008257.1	1098	887.125	1527	23.273
CPERKG00000008258.1	2016	1805.13	78	0.584231
CPERKG00000008259.1	1218	1007.13	3711.84	49.8314
CPERKG00000008260.1	2950	2739.13	3564	17.5923
CPERKG00000008261.1	3105	2894.13	1591	7.43276
CPERKG00000008262.1	7959	7748.13	5121	8.93626
CPERKG00000008263.1	2819	2608.13	1164	6.03423
CPERKG00000008264.1	1102	891.125	26	0.394486
CPERKG00000008265.1	920	709.125	81	1.5444
CPERKG00000008266.1	1540	1329.13	645	6.56132
CPERKG00000008267.1	891	680.125	197	3.91629
CPERKG00000008268.1	543	337.041	95	3.811
CPERKG00000008269.1	2127	1916.13	1105	7.79715
CPERKG00000008270.1	1149	938.125	0	0
CPERKG00000008271.1	4368	4157.13	637	2.07178
CPERKG00000008272.1	2004	1793.13	640	4.82577
CPERKG00000008273.1	1398	1187.13	5094.99	58.0288
CPERKG00000008274.1	1320	1109.13	16.0134	0.195209
CPERKG00000008275.1	1035	824.125	13579	222.778
CPERKG00000008276.1	3429	3218.13	1237	5.19714
CPERKG00000008277.1	684	474.127	43	1.22623
CPERKG00000008278.1	2238	2027.13	2639	17.6018
CPERKG00000008279.1	1524	1313.13	13933.4	143.465
CPERKG00000008280.1	574	366.706	126	4.64569
CPERKG00000008281.1	1307	1096.13	18	0.222029
CPERKG00000008282.1	1142	931.125	2527	36.694
CPERKG00000008283.1	4801	4590.13	615	1.81154
CPERKG00000008284.1	630	421.015	416	13.3596
CPERKG00000008285.1	462	261.885	567	29.2732
CPERKG00000008286.1	2664	2453.13	3019	16.6395
CPERKG00000008287.1	1161	950.125	807	11.4839
CPERKG00000008288.1	1233	1022.13	13313	176.104
CPERKG00000008289.1	2097	1886.13	9995	71.6489
CPERKG00000008290.1	925	714.125	5888	111.478
CPERKG00000008291.1	2324	2113.13	2757	17.6404
CPERKG00000008292.1	501	297.45	355	16.1366
CPERKG00000008293.1	4746	4535.13	441	1.31476
CPERKG00000008294.1	963	752.125	31	0.557274
CPERKG00000008295.1	1764	1553.13	85	0.739963
CPERKG00000008296.1	1509	1298.13	617	6.42637
CPERKG00000008297.1	2041	1830.13	8225	60.7649
CPERKG00000008298.1	1561	1350.13	1617	16.1932
CPERKG00000008299.1	525	319.633	96	4.06085
CPERKG00000008300.1	267	101.667	2749	365.589
CPERKG00000008301.1	2138	1927.13	926	6.49678
CPERKG00000008302.1	761	550.471	353	8.67036
CPERKG00000008303.1	1660	1449.13	1419	13.2396
CPERKG00000008304.1	2074	1863.13	1447	10.5008
CPERKG00000008305.1	1670	1459.13	413	3.82697
CPERKG00000008306.1	1796	1585.13	30	0.255891
CPERKG00000008307.1	693	483.031	1453	40.6713
CPERKG00000008308.1	2709	2498.13	2263	12.2481
CPERKG00000008309.1	387	195.357	278	19.2404
CPERKG00000008310.1	579	371.483	419	15.2501
CPERKG00000008311.1	2001	1790.13	3574	26.9941
CPERKG00000008312.1	3550	3339.13	1445	5.85103
CPERKG00000008313.1	1423	1212.13	1.51435	0.0168919
CPERKG00000008314.1	2495	2284.13	5898.96	34.9183
CPERKG00000008315.1	921	710.125	1472.04	28.0273
CPERKG00000008316.1	4111	3900.13	1581	5.48089
CPERKG00000008316.2	4007	3796.13	5.85698e-08	2.08608e-10
CPERKG00000008317.1	3736	3525.13	10101	38.7425
CPERKG00000008318.1	1319	1108.13	11891	145.086
CPERKG00000008318.2	1271	1060.13	0	0
CPERKG00000008319.1	3084	2873.13	477	2.24472
CPERKG00000008320.1	2178	1967.13	1825	12.5438
CPERKG00000008321.1	1140	929.125	40	0.582081
CPERKG00000008322.1	2071	1860.13	3372	24.51
CPERKG00000008323.1	3068	2857.13	1565	7.40598
CPERKG00000008324.1	1450	1239.13	848	9.2529
CPERKG00000008325.1	2664	2453.13	237	1.30625
CPERKG00000008326.1	1592	1381.13	98.0647	0.960012
CPERKG00000008327.1	2333	2122.13	2179.94	13.889
CPERKG00000008328.1	951	740.125	0	0
CPERKG00000008329.1	3729	3518.13	121.205	0.465806
CPERKG00000008330.1	1281	1070.13	2	0.0252693
CPERKG00000008331.1	1492	1281.13	404	4.26371
CPERKG00000008332.1	5718	5507.13	4457.09	10.9427
CPERKG00000008333.1	2703	2492.13	991.912	5.38147
CPERKG00000008334.1	1297	1086.13	423	5.26572
CPERKG00000008335.1	1597	1386.13	1399	13.6462
CPERKG00000008336.1	3669	3458.13	24799	96.9596
CPERKG00000008337.1	2169	1958.13	0	0
CPERKG00000008338.1	321	141.504	1459	139.407
CPERKG00000008339.1	1866	1655.13	4062	33.1823
CPERKG00000008340.1	1914	1703.13	11	0.087326
CPERKG00000008341.1	2048	1837.13	2668	19.6356
CPERKG00000008342.1	1854	1643.13	350	2.88002
CPERKG00000008343.1	1725	1514.13	536	4.78631
CPERKG00000008344.1	1644	1433.13	594	5.60402
CPERKG00000008345.1	519	314.052	209.312	9.01138
CPERKG00000008346.1	1734	1523.13	1217	10.8032
CPERKG00000008347.1	984	773.125	13	0.227348
CPERKG00000008348.1	1859	1648.13	837	6.86646
CPERKG00000008349.1	1032	821.125	2638	43.4373
CPERKG00000008350.1	1144	933.125	2614.13	37.8778
CPERKG00000008350.2	2028	1817.13	649.867	4.83545
CPERKG00000008351.1	1804	1593.13	1275	10.8208
CPERKG00000008352.1	1572	1361.13	3.03555	0.0301534
CPERKG00000008353.1	1764	1553.13	93.9644	0.818002
CPERKG00000008354.1	495	292.14	2312	107.003
CPERKG00000008355.1	5392	5181.13	929.908	2.42668
CPERKG00000008356.1	1854	1643.13	144.092	1.18568
CPERKG00000008357.1	213	67.2901	895	179.833
CPERKG00000008358.1	7708	7497.13	3497	6.30664
CPERKG00000008359.1	1274	1063.13	29128	370.445
CPERKG00000008360.1	2425	2214.13	520	3.1754
CPERKG00000008361.1	3939	3728.13	1087.83	3.94517
CPERKG00000008362.1	1893	1682.13	1436.17	11.5437
CPERKG00000008363.1	5035	4824.13	3224	9.03595
CPERKG00000008364.1	5032	4821.13	3443	9.65575
CPERKG00000008365.1	6225	6014.13	1222	2.74724
CPERKG00000008366.1	5325	5114.13	1046	2.7654
CPERKG00000008367.1	4986	4775.13	891	2.52284
CPERKG00000008368.1	1605	1394.13	73	0.707976
CPERKG00000008369.1	2263	2052.13	41	0.270133
CPERKG00000008370.1	1263	1052.13	11	0.141359
CPERKG00000008371.1	1087	876.125	486	7.50011
CPERKG00000008372.1	3123	2912.13	178	0.826433
CPERKG00000008373.1	1447	1236.13	8114	88.7503
CPERKG00000008374.1	315	136.953	20377	2011.71
CPERKG00000008375.1	1166	955.125	4720	66.8158
CPERKG00000008376.1	2640	2429.13	14.849	0.0826502
CPERKG00000008377.1	2464	2253.13	557.151	3.34337
CPERKG00000008378.1	2750	2539.13	1681	8.9512
CPERKG00000008379.1	2946	2735.13	6608	32.6656
CPERKG00000008380.1	1059	848.125	528	8.41727
CPERKG00000008381.1	2922	2711.13	9654	48.1454
CPERKG00000008382.1	1743	1532.13	202	1.7826
CPERKG00000008383.1	1362	1151.13	143	1.67962
CPERKG00000008384.1	534	328.208	1409	58.0442
CPERKG00000008385.1	1694	1483.13	2292.58	20.8999
CPERKG00000008386.1	7100	6889.13	1622.42	3.18417
CPERKG00000008387.1	2486	2275.13	894.009	5.31293
CPERKG00000008388.1	1415	1204.13	52980	594.891
CPERKG00000008389.1	819	608.19	11	0.244541
CPERKG00000008390.1	929	718.125	67937	1279.1
CPERKG00000008391.1	1301	1090.13	3625	44.9603
CPERKG00000008392.1	2487	2276.13	5396	32.0533
CPERKG00000008393.1	1185	974.125	11341	157.411
CPERKG00000008394.1	1788	1577.13	1190	10.2018
CPERKG00000008395.1	516	311.274	1157	50.256
CPERKG00000008396.1	2051	1840.13	1355	9.9561
CPERKG00000008397.1	1238	1027.13	1788	23.5365
CPERKG00000008398.1	1842	1631.13	2305	19.1065
CPERKG00000008399.1	7388	7177.13	207.112	0.390169
CPERKG00000008400.1	3937	3726.13	3973.34	14.4177
CPERKG00000008400.2	4015	3804.13	332.544	1.18193
CPERKG00000008401.1	4833	4622.13	305	0.892186
